customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,last_order_date,orders_in_data,total_spend,recency_days,tenure_days
45546750,Mugdha Pandey,panchalharish@example.net,916103840428,"26
Verma Zila
Tenali 461865",Madhyamgram,787740,2024-10-28,Premium,13,1808.6,2024-02-10 07:52:23,1.0,2229.88,268.0,7
33675108,Yagnesh Patel,fraja@example.org,911694173612,"H.No. 105
Thaker Road, Kurnool-283377",Jalgaon,128202,2023-12-03,Inactive,20,1281.15,2024-10-13 13:58:43,4.0,5719.780000000001,22.0,337
98896871,Laksh Narula,iverma@example.net,912037294459,"H.No. 523, Sani Path, Rampur 258686",Asansol,479606,2023-06-06,Regular,5,1064.61,2024-10-22 01:59:03,2.0,2741.93,13.0,517
644189,Tanay Sahni,janya99@example.org,913485618787,"H.No. 95
Bhasin Path, Raiganj 351412",Bhopal,899027,2023-12-15,Premium,2,793.86,2024-06-23 18:54:35,1.0,3376.0,134.0,325
21461764,Nandini Bassi,yahvi51@example.org,914910458334,"H.No. 05, Mohanty Street
Jamalpur 866732",Singrauli,431789,2023-04-18,Premium,15,1689.46,2024-06-29 08:47:32,4.0,15459.04,128.0,566
70170606,Edhitha Chhabra,omisha41@example.net,910821956742,"25/21, Parmer Ganj
Madurai-341556",Purnia,264083,2024-07-11,Premium,19,921.51,2023-12-04 01:16:30,1.0,2054.08,336.0,116
65782437,Geetika Kara,warda03@example.com,919629696556,"H.No. 81, Nayar Chowk
Adoni-598184",Haldia,643529,2023-04-12,New,4,1215.48,2024-04-19 14:16:19,1.0,1042.86,199.0,572
37245065,Ishani Dhillon,abhiramagate@example.net,919828958601,"83, Grover
Raichur 632370",Dibrugarh,796944,2024-07-21,Inactive,16,1556.07,2024-09-10 05:20:18,2.0,2856.0499999999997,55.0,106
42012717,Edhitha Sahota,georgesami@example.org,913021236686,"04/496
Kala Street, Ghaziabad-646233",Jabalpur,831378,2023-08-18,Regular,10,1030.12,2024-07-10 18:08:38,4.0,10936.029999999999,117.0,444
60399360,Gavin Solanki,kuruvillachaman@example.net,910146011592,"336, Nath, Loni-751166",Jamnagar,624598,2024-04-27,Premium,3,1757.64,2024-09-17 00:09:49,2.0,3447.12,48.0,191
5140660,Tripti Loke,anika70@example.com,916100622779,"25, Oommen Road, Gandhidham 607310",Akola,164050,2023-08-18,Inactive,17,908.68,2023-11-08 17:24:58,1.0,2066.77,362.0,444
40858753,Samaksh Sharma,neel23@example.net,916411803422,"59
Kumar Path, Ajmer 208298",Bharatpur,674980,2024-05-06,Regular,5,1149.5,2024-08-04 14:20:41,2.0,3018.44,92.0,182
69219122,Varsha Varughese,inayaswaminathan@example.com,917327181780,"H.No. 39, Bora Street
Bellary-036992",Pimpri-Chinchwad,579100,2024-10-09,Premium,17,1177.34,2023-12-09 15:07:56,2.0,4952.41,331.0,26
8967266,Theodore Bhakta,bhaktayochana@example.com,917689918192,"H.No. 90
Naidu Road, Munger 723012",Imphal,58300,2024-09-01,Regular,5,1164.14,,0.0,0.0,,64
27304727,Farhan Patel,daveekavir@example.com,912172076008,"51/41
Arora Path, Gopalpur 325615",Tiruvottiyur,372198,2024-03-26,Regular,8,1675.04,2023-11-07 10:46:13,1.0,3090.23,363.0,223
62600289,Tanmayi Zachariah,aishanikata@example.net,914705136766,"88, Chaudhary Zila, Kalyan-Dombivli 682393",Udaipur,72489,2024-02-20,Inactive,10,1326.02,2024-09-26 01:56:49,4.0,10054.71,39.0,258
50286371,Jonathan Zachariah,luke39@example.org,913065429937,"H.No. 770
Narasimhan Circle
Ozhukarai 931863",Bangalore,798154,2024-01-10,New,3,280.77,,0.0,0.0,,299
43799224,Vasatika Agate,chandrahemangini@example.net,919118000872,"97
Radhakrishnan Chowk, Delhi-697602",Karaikudi,8953,2024-06-23,Regular,9,1566.49,2024-10-23 10:37:05,2.0,765.27,12.0,134
29431960,Jagdish Manda,hredhaan09@example.org,914683221848,"954
Misra Marg
Dhule 966285",Etawah,741828,2024-02-09,Premium,5,1602.35,2023-08-17 13:52:16,1.0,169.88,445.0,269
7076456,Upkaar Munshi,onveer31@example.org,914035210960,"H.No. 90
Prabhu Nagar
Bhiwandi-896778",Ichalkaranji,726872,2024-02-06,Regular,10,469.41,2023-08-08 06:37:33,2.0,7500.719999999999,454.0,272
43860025,Nidhi Baria,wwalia@example.org,918335535451,"H.No. 155, Bhargava Chowk, Serampore 694711",Nagpur,394614,2023-11-20,Regular,18,292.92,2023-10-08 15:49:10,2.0,6861.129999999999,393.0,350
74833221,Agastya Saran,nde@example.net,917320060961,"43, Mane Circle
Kishanganj-282155",Nashik,247247,2024-04-28,Regular,1,1764.07,2023-12-28 16:36:25,1.0,2926.98,312.0,190
13465850,Anmol Koshy,nitesh46@example.org,913400835234,"H.No. 563, Din Ganj, Aligarh-043634",Danapur,441097,2023-09-26,Premium,6,1956.03,2024-02-13 01:25:09,3.0,6814.68,265.0,405
46541905,Arunima Rout,jacobthakur@example.org,918100204926,"H.No. 10, Swamy Ganj
Unnao 053101",Udaipur,903499,2024-02-06,New,16,922.29,,0.0,0.0,,272
21809858,Ekansh Seshadri,faqid76@example.org,915264993781,"86/52
Kade Street
Pimpri-Chinchwad 444382",Bihar Sharif,146074,2023-04-06,Inactive,9,1343.53,2024-10-29 08:25:53,2.0,1282.15,6.0,578
75928073,Harsh Aggarwal,dayamai16@example.com,919146290492,"H.No. 73, Ahuja Marg
Motihari-981926",Udupi,442492,2023-08-01,Inactive,20,1684.84,2024-08-27 19:51:30,4.0,10030.96,69.0,461
67538982,Upma Salvi,farhanmishra@example.net,915817511922,"734
Shetty Circle
Amravati-970918",Shivpuri,230324,2023-08-21,Premium,6,1257.71,2024-07-09 23:14:20,5.0,10026.4,117.0,441
57505804,Zinal Padmanabhan,yashodharabhat@example.com,919680388675,"71, Yohannan
Shimla 687225",Orai,20322,2024-08-25,New,9,225.87,2024-09-25 20:16:31,3.0,6342.46,40.0,71
88775948,Yug Pal,dsankaran@example.com,917873972066,"57/17
Chaudry Path
Karawal Nagar 060987",Nagaon,558701,2024-06-27,New,19,227.1,,0.0,0.0,,130
89704218,Harini Ramakrishnan,dateeiravati@example.org,917541455837,"H.No. 92
Sura Road, Medininagar 243233",Khora ,706845,2023-10-07,Premium,11,1029.69,2024-10-26 21:31:39,2.0,5326.709999999999,8.0,394
9796585,Damini Jha,bhaktaekanta@example.org,919205507273,"38/33, Wadhwa Marg, Sambhal-817010",Danapur,253065,2023-11-30,Inactive,20,1565.31,2024-10-29 11:29:36,2.0,1321.1,6.0,340
1497747,Nachiket Kalla,solankibarkha@example.org,917538099191,"83/053
Deshmukh Road
Amravati-859834",Sangli-Miraj & Kupwad,323849,2024-04-11,Inactive,7,1241.73,2023-06-02 16:45:09,1.0,1072.62,521.0,207
29038113,Wridesh Vyas,hamsini20@example.net,910173547629,"H.No. 190, Gandhi Path
Phusro 927759",Kalyan-Dombivli,119441,2024-06-10,New,18,875.32,,0.0,0.0,,147
61182897,Yug Dutt,vamakshi57@example.org,917073740149,"H.No. 03, Shukla Nagar, Kirari Suleman Nagar 188098",Satara,685609,2023-03-28,Regular,15,1261.08,2024-09-21 21:50:52,1.0,3752.62,43.0,587
15391556,Ria Pau,oviya43@example.net,918895879525,"51/45
Lanka Path
Panchkula-119503",Nellore,687731,2023-10-12,Inactive,16,762.73,2023-05-31 10:11:04,1.0,1199.03,523.0,389
1529180,Darsh Gokhale,randhawaaashi@example.com,912845073428,"406
Chanda Chowk
Jalandhar 950864",Bareilly,516534,2024-06-07,Inactive,5,596.54,2023-06-16 13:05:30,2.0,4575.31,507.0,150
32797235,Shravya Chandran,bhargavanicholas@example.com,912314097600,"H.No. 746, Chaudry Marg
Vadodara-727395",Guntakal,417102,2023-11-29,Regular,1,1709.96,2024-10-25 02:05:26,4.0,8139.77,10.0,341
78158536,Yatan Gola,tailoraryan@example.org,913838696631,"499
Iyengar Road
Ichalkaranji-651065",Imphal,390560,2024-04-07,Premium,16,705.47,2024-03-08 17:19:17,1.0,3096.42,241.0,211
88779806,Ethan Taneja,mohammed37@example.com,914425141669,"828, Sahni Nagar, Tenali-855185",Srinagar,651071,2023-07-29,Regular,11,679.0,2023-04-06 14:25:38,1.0,2239.85,578.0,464
93018527,Lekha Rout,ibhargava@example.net,917786364533,"48, Dugal Chowk, Varanasi-890255",Narasaraopet,722749,2024-05-16,New,1,913.11,2024-08-20 23:28:40,7.0,9521.09,75.0,172
52393801,Aarush Roy,hemalkapadia@example.org,913857518200,"411
Nori Zila, Giridih 250229",Ranchi,96858,2023-03-20,New,2,1910.55,,0.0,0.0,,595
70529459,Zayyan Parsa,alexanderbajaj@example.org,919342363612,"84/461, Ahuja Circle, Nadiad-378990",Pondicherry,829855,2023-05-04,Regular,5,203.05,2024-03-31 21:51:15,3.0,5952.62,217.0,550
48481702,Dayita Kothari,upadhyaylohit@example.org,910285913474,"14/904, Bal Path
Jehanabad 025610",Shivpuri,351248,2024-06-15,Regular,4,1209.16,2024-08-17 10:02:54,1.0,3323.75,79.0,142
15417130,Henry Arora,sanya65@example.com,911452737487,"91/48, Sangha Zila
Srikakulam 495855",Indore,866515,2024-03-03,New,5,1289.29,2024-02-10 08:25:16,1.0,3391.72,268.0,246
14705462,Nakul Pal,ydevan@example.net,919025613803,"64
Goyal Nagar
Sonipat-553665",Bahraich,575946,2023-09-24,Premium,2,765.18,2024-10-31 07:36:44,2.0,7509.24,4.0,407
14944819,Triya Patla,fradonarayan@example.net,914477864460,"H.No. 214
Barman Road
Mira-Bhayandar-611798",Anand,469217,2023-11-24,Premium,14,1127.8,2023-12-23 17:06:45,2.0,4427.8099999999995,317.0,346
89028323,Avni Padmanabhan,ekavirbaral@example.net,918793765954,"708
Basak Road, Aurangabad-112247",Lucknow,407239,2023-09-03,Regular,13,1329.47,,0.0,0.0,,428
11775073,Keya Ganesan,shethgagan@example.com,912214080783,"H.No. 074, Suresh Nagar
Sambalpur 952829",Morbi,836825,2023-06-02,Regular,16,212.35,2024-08-01 15:43:56,1.0,2388.23,95.0,521
54799731,Rushil Palan,agatemanya@example.org,916807056894,"99/811, Khatri Zila
Bhilwara 448234",Jaipur,387529,2023-05-10,Premium,14,1150.73,2023-10-07 06:21:20,1.0,5349.56,394.0,544
93617659,Nikita Ramanathan,arya76@example.net,910665861592,"346
Roy
Hyderabad 233989",Nangloi Jat,190336,2024-09-21,Regular,11,1800.81,2024-05-19 02:21:08,3.0,8520.34,169.0,44
45708879,Girindra Majumdar,faraj30@example.net,917578551021,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,2024-03-11,Regular,20,988.63,2024-10-15 19:30:03,3.0,5857.36,20.0,238
62807542,Chatura Apte,andrajyoti@example.com,914546734417,"H.No. 48
Manda Zila
Mahbubnagar 841942",Patiala,340166,2023-03-17,Premium,11,524.5,2023-04-24 13:55:37,2.0,2916.54,560.0,598
7551173,Chandran Sur,wakeetajohal@example.org,918332946262,"27
Choudhary Ganj, Bhimavaram 214075",Ghaziabad,306374,2023-10-27,New,11,1197.58,2024-01-22 03:06:25,1.0,3919.44,287.0,374
65815155,Amara Palan,diya73@example.org,912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.99,2024-10-11 17:45:30,5.0,12078.0,24.0,55
86704661,Kamala Chokshi,turvidas@example.net,911010266095,"09/68, Brahmbhatt Nagar
Davanagere-527950",Kamarhati,812273,2024-03-16,Premium,12,1726.51,2024-10-08 08:44:29,2.0,5659.66,27.0,233
57896058,Samuel Gara,kibechandresh@example.com,912129261611,"64/37
Khurana Nagar
Bhiwandi-628111",Begusarai,487693,2024-06-23,Regular,8,982.05,2023-08-01 08:04:38,1.0,1583.71,461.0,134
85519349,Harshil Kari,dayalguneet@example.org,919329800177,"69/70
Buch Marg
Bareilly 336418",Anand,99406,2023-12-07,New,8,336.36,2024-10-10 06:40:31,4.0,13501.18,25.0,333
66308810,Utkarsh Ramaswamy,chadharajata@example.org,918783396194,"H.No. 20
Dugar Circle
Bardhaman 787914",Sangli-Miraj & Kupwad,851715,2024-05-27,Premium,18,1746.8,,0.0,0.0,,161
13130974,Divya Garde,varkeyridhi@example.org,913839509399,"48/269
Wagle Path
Vellore-094099",Eluru,572919,2024-07-31,Inactive,6,898.76,2024-01-21 17:57:30,1.0,4179.5,288.0,96
8632679,Ayaan Bal,baladhruv@example.net,918606048831,"25
Baria Marg
Nizamabad 219786",North Dumdum,972354,2023-07-20,Regular,16,1201.21,2023-10-04 20:08:09,1.0,1442.99,397.0,473
91072336,Tristan Parmer,abhakhare@example.net,915925237933,"85/835, Muni Ganj, Jehanabad-068341",Jaunpur,377289,2023-06-07,Premium,3,205.59,2024-05-23 16:52:07,1.0,1435.7,165.0,516
24633671,Manan Buch,vsekhon@example.net,911339516612,"52
Puri Nagar
Lucknow-744371",Karnal,99625,2024-09-21,New,12,1112.03,2024-03-02 04:01:30,2.0,5118.96,247.0,44
78254569,Theodore Sathe,nathanielgaba@example.net,917994588426,"59
Oommen
Faridabad 412726",Kalyan-Dombivli,427888,2023-11-30,Regular,8,1559.18,2024-07-25 09:51:06,2.0,4565.67,102.0,340
60698094,Matthew Bhatti,wazir62@example.org,916129508561,"H.No. 77, Bahl Nagar, Purnia 411171",Malegaon,108567,2024-05-16,New,2,1894.4,2024-06-08 11:59:34,3.0,7814.4400000000005,149.0,172
84257716,Yauvani Rajan,kgoda@example.net,915712225977,"H.No. 029
Malhotra Ganj, Proddatur 181376",Hazaribagh,653569,2023-03-22,New,6,1144.61,2024-02-17 04:52:33,1.0,758.75,261.0,593
84929351,Charvi Kala,geetika61@example.com,917266341043,"H.No. 643
Hayer Road, Saharanpur 338478",Gandhinagar,169345,2023-12-07,Regular,14,1662.37,2024-02-28 14:12:32,1.0,5473.26,250.0,333
48160359,Zehaan Sundaram,vparsa@example.com,914950724503,"973
Bera Street, Morbi 708221",Karaikudi,324202,2024-03-28,Premium,8,1485.09,2023-12-20 23:53:02,2.0,6188.9400000000005,319.0,221
51031122,Netra Kashyap,balanwazir@example.net,916851561853,"H.No. 50
Venkataraman Ganj
Ongole-304771",Dehradun,437180,2023-09-12,Regular,20,363.61,,0.0,0.0,,419
3844290,Yashawini Thaman,kohliwyatt@example.com,915485602730,"H.No. 37, Patla Circle
Madurai 325088",Berhampore,88516,2023-10-29,Inactive,2,301.73,2024-10-02 01:53:01,2.0,4555.33,33.0,372
71643758,Lucky Kapoor,thakkarlavanya@example.org,917216338859,"869, Ganesh Marg
Kota-097284",Kottayam,445878,2024-09-16,Inactive,7,780.2,2024-05-13 02:47:12,2.0,8871.59,175.0,49
49258916,Zehaan Thakur,yash08@example.com,916814722577,"42, Mittal Marg
Raiganj-402582",Jaipur,153207,2024-04-02,Inactive,16,997.43,2023-04-13 08:26:05,1.0,1706.73,571.0,216
60379302,Raksha Chand,bchar@example.net,910354708884,"772, Master Nagar, Belgaum 984907",Patiala,998032,2023-07-14,New,7,536.98,2024-02-05 18:30:30,2.0,5492.92,273.0,479
88873916,Daniel Reddy,urmi43@example.net,911623298263,"H.No. 63, Sastry Path, Jalgaon 107058",Tirupati,230835,2023-09-21,New,16,1390.49,,0.0,0.0,,410
65559853,Yahvi Bali,tthakur@example.com,910816244708,"47
Ahluwalia Path
Bangalore 348145",Kamarhati,160165,2024-05-03,Regular,17,1734.36,2024-10-05 19:02:54,2.0,7569.92,30.0,185
88046313,Lila Dube,parth32@example.org,910875198328,"33/958
Keer Chowk, South Dumdum-867934",Thane,47308,2023-05-29,Premium,6,726.67,,0.0,0.0,,525
76987910,Oeshi Kannan,manderowen@example.com,910479282436,"35
Lad Road, Tenali 343537",Shahjahanpur,847001,2024-03-08,Inactive,5,728.54,2023-10-08 18:18:29,2.0,6884.35,393.0,241
20517871,Lavanya Natt,wbhakta@example.org,912431853664,"H.No. 74, Sagar Chowk, Ambala 375071",Imphal,796497,2023-07-06,Premium,4,418.15,2023-04-09 01:52:19,1.0,4361.99,575.0,487
26227445,Krishna Warrior,ishakara@example.com,913316251669,"H.No. 406
Batta Circle, Bikaner-296769",Ghaziabad,632750,2024-09-07,Regular,1,1030.06,2024-04-25 14:58:42,1.0,2108.47,193.0,58
42272393,Anya Parmer,dhillonwyatt@example.com,917093981801,"81
Srivastava Street, Vellore 246419",Moradabad,915410,2023-09-21,New,7,1090.31,2024-02-16 04:34:10,1.0,785.67,262.0,410
12574626,Nitesh Joshi,cborra@example.net,918382547134,"393
Narasimhan Chowk
Satara 333915",Amritsar,409487,2024-05-02,Inactive,18,852.27,2024-10-26 05:45:05,3.0,5356.67,9.0,186
63349378,William Sangha,aradhanahalder@example.com,918598411350,"13/269
Mohanty Marg, Amaravati 212523",Mango,965143,2024-08-01,Regular,14,1487.94,2023-11-03 09:38:26,1.0,616.62,367.0,95
88045094,Yuvraj Memon,tanveerben@example.com,919809794924,"H.No. 188, Khanna Road
Bhilai-902882",Panvel,447280,2023-12-16,Premium,4,690.13,2024-05-12 03:21:52,4.0,7567.34,176.0,324
61226835,Owen Soni,varsha95@example.net,913867653257,"56
Peri Chowk, Dharmavaram 677538",Kishanganj,458894,2023-07-24,Premium,18,1491.21,2024-01-30 19:28:34,1.0,806.56,279.0,469
82585664,Turvi Parmar,ekanshdevan@example.org,916795181737,"02/13
Kalla Zila, Rajahmundry 478484",Ludhiana,678835,2023-10-30,Regular,14,1511.43,2024-03-08 04:12:08,3.0,8033.860000000001,241.0,371
69762479,Joshua Banerjee,rohan04@example.org,919789920390,"H.No. 52
Ramaswamy Chowk
Madhyamgram 745891",Jamalpur,666332,2024-03-25,New,19,1766.61,2023-10-16 05:31:05,1.0,3373.0,385.0,224
93675757,Geetika Mander,cgole@example.com,918688210815,"78/349, Som Path
Eluru 767399",Noida,264344,2023-11-28,Regular,10,665.46,2024-09-17 07:51:52,4.0,9347.77,48.0,342
5009458,Yasti Choudhary,diyabal@example.com,912821245830,"H.No. 14
Yogi Marg, Noida-862686",Thiruvananthapuram,525644,2023-08-17,Inactive,7,1712.14,,0.0,0.0,,445
59545278,Yagnesh Randhawa,chahalaarav@example.org,919373575587,"H.No. 56, Nigam Ganj
Panipat 241216",Yamunanagar,270678,2024-10-28,New,16,430.08,2024-05-15 21:34:39,3.0,3392.63,172.0,7
59619739,Charan Ramanathan,aryadayal@example.org,917145769343,"28/03, Tiwari Chowk
Arrah 002279",Delhi,105428,2023-11-12,New,12,871.39,2023-10-20 21:30:45,1.0,1657.57,380.0,358
9097480,Hamsini Verma,vartyekiya@example.org,914481077678,"H.No. 67, Salvi Nagar
Ulhasnagar 922156",Bihar Sharif,207496,2023-12-21,Premium,18,307.65,2024-11-01 14:24:12,2.0,5655.6,3.0,319
56195475,Falguni Date,sharmaaradhana@example.com,913326874282,"94
Venkataraman Ganj, Patiala-174200",Ahmedabad,31357,2024-06-25,Regular,18,1149.91,2024-08-31 16:03:49,3.0,4916.95,65.0,132
45052594,Harish Venkatesh,hiteshlanka@example.com,913326351580,"46/45
Banik Marg, Madurai-527305",Aligarh,740540,2024-06-03,New,19,859.59,2024-05-23 22:19:58,3.0,8936.66,164.0,154
24517523,Mohini Pillai,edyal@example.com,910303345372,"669
Vala, Tiruppur-864320",Tirunelveli,786498,2023-11-12,Premium,14,361.29,2024-06-29 02:58:57,1.0,4190.02,128.0,358
97111069,Megha Hora,inaya49@example.com,918549511420,"839, Bhatti Ganj, Saharanpur 068437",North Dumdum,143574,2024-02-16,Inactive,10,1898.27,2024-03-21 03:58:41,4.0,7476.77,228.0,262
88299992,Laban Bandi,ikrish@example.org,916044493843,"56/317, Sanghvi
Unnao 580760",Firozabad,943812,2024-05-17,Premium,6,1524.68,,0.0,0.0,,171
60757351,Naksh Sule,frederickkunda@example.org,915063987921,"994, Ramanathan Chowk, Davanagere 176352",Salem,411662,2024-05-15,Premium,3,1099.62,2024-03-16 18:58:00,3.0,6288.889999999999,233.0,173
14161586,Aachal Nazareth,aadhya71@example.org,919346916511,"903
Bajaj Chowk, Jaunpur-242237",Bettiah,585408,2023-06-14,Premium,11,353.97,2024-09-14 20:27:40,2.0,8391.54,51.0,509
35133191,Ojasvi Sha,vrittinanda@example.org,913575822397,"09/440, Chandra Ganj
Bhalswa Jahangir Pur 958886",Loni,791176,2024-10-22,Regular,14,406.21,2024-03-15 13:35:58,1.0,1725.22,234.0,13
56480776,Matthew Parsa,sagate@example.com,914677889908,"41/331
Manne Zila
Jamalpur-589262",Udaipur,573808,2024-03-17,Regular,8,1401.79,2024-06-03 21:33:06,1.0,1614.08,153.0,232
31000129,Lohit Kaur,siddharth81@example.net,913242653438,"448, Rajagopal Ganj
Bhubaneswar-587599",Raichur,396599,2024-03-29,Premium,18,1120.64,2024-07-23 13:43:34,2.0,4424.85,104.0,220
18113428,Dominic Goda,tagarwal@example.net,918429538882,"H.No. 104
Morar Zila
Rajpur Sonarpur 068813",Rajkot,803574,2023-09-15,Regular,7,255.73,2023-12-12 04:48:42,4.0,8327.119999999999,328.0,416
56250563,Anthony Tara,tnagarajan@example.com,911199558345,"H.No. 220, Brahmbhatt Marg, Gulbarga-331993",Jabalpur,202458,2023-09-02,Premium,20,733.3,2023-07-28 08:25:29,1.0,2440.73,465.0,429
96253172,Zarna Mammen,patilnachiket@example.com,919987789256,"357, Chaudhry Chowk
Danapur-617891",Berhampur,238657,2023-08-08,Inactive,1,475.19,2024-07-04 12:26:55,4.0,8816.25,123.0,454
83023956,Lopa Kalita,qbehl@example.org,912642335228,"33, Narasimhan Marg
Bhiwandi 462997",Nanded,313936,2023-09-01,Regular,12,1551.29,2024-03-11 12:32:17,2.0,5721.23,238.0,430
19080489,Reva Sha,zchad@example.com,916132888081,"70/24
Dhaliwal Zila, Faridabad 141190",Jalandhar,236035,2023-03-30,Regular,9,578.21,2024-04-10 14:07:17,2.0,6787.47,208.0,585
899941,Lopa Venkataraman,gavinchoudhary@example.org,919236408026,"H.No. 780, Oommen Chowk
Satna 564861",Sambhal,12225,2024-06-25,Premium,18,1202.35,2023-12-01 20:28:51,2.0,7121.92,339.0,132
51014003,Matthew Swaminathan,sanayathakur@example.net,917181387848,"40
Misra Chowk
Khora -190990",Giridih,37529,2023-12-16,Regular,14,393.06,2023-10-17 11:44:35,2.0,9232.39,384.0,324
55971849,Orinder Joshi,anamikasuri@example.org,910114010006,"962, Ganesh Nagar, Kota-336060",Rewa,920798,2024-04-05,Regular,3,490.69,2023-12-20 18:25:40,2.0,4826.1,320.0,213
45314389,Amaira Subramanian,mandatanveer@example.org,919944567893,"44/036, Peri Marg
Shivpuri 138223",Ajmer,266618,2023-03-26,New,17,939.35,2024-10-02 10:25:13,2.0,5199.04,33.0,589
65426878,Frado Warrior,lekhagoyal@example.com,910320008416,"H.No. 703, Tiwari Chowk
Pune-712696",Nagpur,585704,2023-04-04,Regular,11,1879.31,2024-05-19 01:30:02,2.0,8699.3,169.0,580
8651281,Jonathan Seshadri,chaudharyonveer@example.com,912420030760,"50/38
Parekh Nagar, Secunderabad 882117",Ranchi,173317,2024-10-20,Premium,14,1516.13,2024-06-12 17:02:41,4.0,4335.65,145.0,15
69353754,Brijesh Choudhary,aishanishanker@example.com,917678552679,"47/829, Sura Zila
Shimla 071733",Medininagar,818142,2024-01-24,Premium,8,1154.09,2023-12-31 15:58:50,1.0,841.61,309.0,285
84119685,Harish Aurora,csem@example.com,912004888288,"75/48, Sachdeva Ganj, Maheshtala-830521",Sambhal,487548,2023-06-09,Inactive,4,1623.47,2024-10-30 23:39:54,3.0,5930.65,4.0,514
60656482,Rajata Purohit,jack16@example.net,915477009670,"23/797, Mammen Zila, Hazaribagh 152040",Haldia,745064,2023-10-31,Inactive,12,627.69,2023-12-18 01:55:01,3.0,4095.76,322.0,370
54952806,Manya Kohli,vchatterjee@example.net,913672212180,"89/53, Vyas Zila
Madhyamgram 137643",Coimbatore,592310,2023-05-04,Regular,1,1142.91,2024-08-22 01:54:12,3.0,6396.4800000000005,74.0,550
58644651,Gaurangi Vala,mohantyidika@example.net,910246397265,"69, Nayak Path
Thanjavur-153372",Secunderabad,274378,2024-05-10,New,13,646.92,2024-04-02 17:11:26,3.0,6381.86,216.0,178
35690581,Sachi Jani,janyabadami@example.com,910790598170,"H.No. 08, Setty, Raipur 629247",Gorakhpur,538003,2023-04-12,Inactive,15,1603.16,2024-04-06 06:07:59,2.0,5990.57,212.0,572
80850753,Gautami Rai,anirudh54@example.com,910381254916,"83/135
Balan Path, Hyderabad 383012",Thane,717111,2023-12-15,Premium,6,1695.68,2023-08-12 07:02:02,2.0,5894.4400000000005,450.0,325
29653387,Aradhana Rout,fitannadig@example.net,919575514954,"H.No. 02
Dutt Road
Davanagere-916145",Malda,599799,2024-04-26,New,12,519.73,2024-10-13 14:14:35,3.0,8533.939999999999,22.0,192
47295676,Neel Sandhu,kadelopa@example.net,912373239174,"91, Gulati Street
Ghaziabad-764436",Bhopal,468224,2024-06-02,New,2,1758.3,2023-12-07 02:25:53,2.0,4273.62,333.0,155
30900441,Omaja Misra,badamiaarnav@example.org,912015902923,"H.No. 451, Bahri Marg
Bijapur-550836",Khora ,130415,2024-07-25,New,18,1509.24,,0.0,0.0,,102
43980719,Unni Pillai,advayamble@example.org,917194708415,"22/693, Chopra Marg
Ludhiana 100252",Kalyan-Dombivli,919813,2024-03-04,New,13,785.19,2024-08-08 23:52:43,1.0,785.67,87.0,245
96001315,Jhalak Naidu,charles11@example.net,915040462753,"47/342, Bahl, Pune-221043",Bihar Sharif,429696,2024-02-15,Inactive,19,1628.45,2024-09-08 20:23:37,2.0,4854.24,57.0,263
5716817,Xalak Master,pandeyadvik@example.com,910206300476,"H.No. 47
Saran Ganj
Shimoga-583550",Aurangabad,378247,2024-03-11,Inactive,3,1607.05,2024-03-21 02:27:40,3.0,7122.33,228.0,238
33658749,Anjali Varty,bedidalbir@example.org,918590440985,"H.No. 37
Wagle Marg
Bongaigaon 438069",Ahmednagar,877365,2024-03-11,Inactive,6,547.78,2024-02-17 01:04:36,2.0,1056.98,261.0,238
63661771,Peter Mitra,ilad@example.net,917572657974,"99/47
Bandi Road, Baranagar 694613",Karnal,497779,2023-12-29,Inactive,13,1536.01,,0.0,0.0,,311
71767248,Shivani Khurana,nazarethraagini@example.net,918036828655,"15/73
Bail Path, Hapur 816836",Jalandhar,966465,2024-11-01,New,4,719.47,2023-06-15 20:49:56,1.0,1324.37,507.0,3
72675976,Kavya Pingle,sodhiadvaith@example.org,915715756353,"48
Oak Nagar, Ambattur 725012",Bhusawal,99296,2024-07-15,Premium,14,710.18,2024-08-27 22:36:25,1.0,831.43,68.0,112
81994445,Imaran Jha,maanav88@example.net,918690124658,"H.No. 088, Lad Circle
Rohtak-890599",Kalyan-Dombivli,976412,2024-08-01,Premium,2,1391.12,2024-09-20 02:11:27,2.0,3151.04,45.0,95
54145987,Rushil Yadav,ethakkar@example.com,919425054117,"86/834
Kant Circle
Ludhiana 777242",Agartala,697253,2023-10-03,Premium,6,899.69,2024-10-13 15:25:55,3.0,3310.69,22.0,398
16485871,Chaman Kota,pillaijanaki@example.org,911150504497,"90/64
Sibal Chowk, Saharsa-081703",Salem,105468,2024-06-25,Premium,6,1805.76,2023-12-09 22:09:35,1.0,1135.56,330.0,132
43243913,Rushil Iyer,zkrishnan@example.net,916784121315,"68
Deep Road, Bhilai 520000",Jehanabad,602923,2024-05-11,Regular,4,1897.16,2023-10-04 04:56:45,1.0,993.86,397.0,177
19741509,Michael Vohra,choudhuryalka@example.org,911109947941,"88/20, Manne Path
Arrah 855340",Vellore,19974,2024-03-11,Regular,3,949.01,2024-08-07 20:09:41,4.0,10700.07,89.0,238
